objid,ra,dec,z,zerr,class,subclass,plate,mjd,fiberid,dist_comov,x,y,z_coord
1237665228379062353,184.676703053003,33.5552888869566,0.1051009,2.799821e-05,GALAXY,,1999,53503,141,454.0578277390371,-377.1305706763037,-30.85140113558528,250.976561934436
1237665126933266513,184.825309209538,33.7850721966871,0.06071322,9.357472e-06,GALAXY,STARFORMING,1999,53503,142,265.15778517624585,-219.5993525504802,-18.5379638970912,147.44870054880846
1237665126933200946,184.656333434153,33.9324510524532,0.4101666,0.0001268797,GALAXY,,1999,53503,145,1636.2870925322638,-1353.1405087885312,-110.21023214967278,913.4001956386475
1237665228379193443,184.944984478836,33.7069870844499,0.02153472,1.448476e-05,GALAXY,STARFORMING,1999,53503,149,94.93591468289179,-78.68194726836145,-6.807655935547487,52.68429454210524
1237665023831244878,184.652324674106,33.9834944513543,0.07465585,3.647267e-05,GALAXY,,1999,53503,152,324.94888621564894,-268.5594021390989,-21.854640943566192,181.6314973915822
1237665126933332061,185.000028729789,33.8564853550472,0.1376012,1.007964e-05,GALAXY,AGN,1999,53503,153,589.6697330921044,-487.81934915302134,-42.678909378750575,328.51360308376377
1237665228379127930,184.766088895963,33.7276106471503,0.1061363,1.078249e-05,GALAXY,STARFORMING,1999,53503,154,458.4135116074844,-379.93809235782794,-31.67784828353811,254.5319381294319
1237665126933266449,184.808993677189,33.7691179400826,0.060753,5.56727e-06,GALAXY,AGN,1999,53503,155,265.3289669152436,-219.78732692324752,-18.490801087250627,147.48247992014402
1237665228379193462,184.995701030675,33.7365414404429,0.1350992,3.771372e-05,GALAXY,,1999,53503,157,579.3113852975025,-479.92532484308236,-41.95174051743555,321.73500769597797
1237665126933201051,184.705732058937,33.8294640347653,0.05761236,1.587009e-05,GALAXY,,1999,53503,158,251.80375428642148,-208.46786404306306,-17.16017526070233,140.18490902761778
1237665126933332046,184.937518691888,33.8114769227754,0.1090153,3.186431e-05,GALAXY,,1999,53503,160,470.51259074220064,-389.4855118076833,-33.64762078797548,261.8224049888649
1237665228378996936,184.501816768614,33.6035071307224,0.2602744,6.653635e-05,GALAXY,,1999,53503,161,1080.741624805848,-897.3589858282587,-70.65231412520716,598.1283814115629
1237665331462864987,184.62279483467,33.5450071362922,0.130785,1.740514e-05,GALAXY,,1999,53503,162,561.4184588141549,-466.3931618455152,-37.711862121014136,310.2352654621483
1237665331462799388,184.567876406304,33.5283031263308,0.024979,1.164913e-05,GALAXY,STARFORMING,1999,53503,163,110.03028103913113,-91.43134069322845,-7.304799357409622,60.77509844448592
1237665228379062325,184.601530960201,33.5723864465962,0.1047521,3.082903e-05,GALAXY,,1999,53503,164,452.5899860275079,-375.87700828574816,-30.252454600425185,250.27776386484013
1237665126933201243,184.552048574239,33.7805811816436,0.4072533,0.0001107258,GALAXY,,1999,53503,167,1625.9480126872684,-1347.181097382748,-107.2569252384376,904.0497678804456
1237665228378996823,184.453803723738,33.7101832040237,0.03012186,6.340623e-06,GALAXY,STARFORMING,1999,53503,168,132.52225868296247,-109.90647607059915,-8.560668940647334,73.54883079604647
1237665228379062318,184.598125789658,33.5884304803019,0.1057849,2.716596e-05,GALAXY,,1999,53503,169,456.93551462871886,-379.41725103622167,-30.51469570300575,252.7873958315206
1237665228378996894,184.425606037084,33.7153566455936,0.3786529,9.219433e-05,GALAXY,,1999,53503,170,1523.4934914165997,-1263.4716077846106,-97.78686220633385,845.6415578072969
1237665228378996945,184.538000893999,33.6046596268019,0.2586327,5.218683e-05,GALAXY,,1999,53503,171,1074.3873847047882,-892.0264893287053,-70.79933121636357,594.6296742074143
1237665126933201035,184.640077792615,33.7664339378663,0.06733263,2.237016e-05,GALAXY,STARFORMING,1999,53503,172,293.596042566492,-243.26946390662567,-19.74427197546715,163.1832340206772
1237665023831179345,184.581662632025,33.9878715148303,0.1366426,2.485967e-05,GALAXY,,1999,53503,178,585.7027147767695,-484.08701475395543,-38.79278666569169,327.4180079748085
1237665023831179312,184.604337795987,33.9715561636372,0.05761377,1.333741e-05,GALAXY,,1999,53503,179,251.8098311861134,-208.15575474552983,-16.763675710235432,140.70661684860386
1237665331462668473,184.14203854995,33.4495155024057,0.02226117,1.403495e-05,GALAXY,STARFORMING,1999,53503,181,98.12160967183515,-81.65606657006742,-5.913402609213664,54.084829171201356
1237665331464110248,188.173466083178,33.4892553942806,0.318514,6.102676e-05,GALAXY,,6479,56364,784,1302.356171868346,-1075.1181959600744,-154.4187019051584,718.6148673810292
1237665331464110550,188.164523987063,33.4227880633388,0.4079722,7.983874e-05,GALAXY,,6479,56364,786,1628.5009978827386,-1345.4176158247196,-193.0273707599342,896.9990932387329
1237665331464110530,188.156726709924,33.4451531523386,0.4067607,8.9296e-05,GALAXY,,6479,56364,788,1624.198043027437,-1341.5430503910668,-192.28516356211725,895.1580546448085
1237665227843502503,188.198737497749,33.2843750161789,0.4821339,0.0001455146,GALAXY,,6479,56364,789,1886.0639306537444,-1560.5539056747705,-224.84415264765988,1035.0622034527332
1237665331464110420,188.102362927584,33.3445395487001,0.4822279,0.0001177661,GALAXY,,6479,56364,791,1886.3831725953871,-1560.117026244378,-222.10317759761278,1036.892721921839
1237665227843502611,188.259432231238,33.184139343095,0.4071421,0.0001324888,GALAXY,,6479,56364,792,1625.553017599579,-1346.340161470375,-195.4363371237771,889.7164833645962
1237665330927239385,188.117462693088,32.9368850909913,0.4967539,0.0001439899,GALAXY,,6479,56364,793,1935.499438557165,-1608.131169308855,-229.37103590623641,1052.3597991370325
1237665330927305037,188.239308673407,32.9676846931667,0.5040102,9.461409e-05,GALAXY,,6479,56364,795,1959.8741092854818,-1627.318379103733,-235.63990453728968,1066.4967194831954
1237665227843437172,188.119458784409,33.2308739945289,0.4028043,0.0001120782,GALAXY,,6479,56364,797,1610.1242825609197,-1333.3184114081605,-190.2213263511413,882.3707078623746
1237665227306631323,188.166199457694,32.8748247467856,0.3308749,3.704941e-05,GALAXY,,6479,56364,798,1348.4443135276285,-1121.019002877017,-160.86630709778592,731.9429575549834
1237665330927239787,188.17745787682,32.9940413587875,0.6218271,9.009878e-05,GALAXY,,6479,56364,799,2340.9883761902306,-1943.4867999690475,-279.28025807295927,1274.7894623248756
1237665330390434253,188.311449900744,32.5354534352431,0.5556912,7.326716e-05,GALAXY,,6479,56364,801,2130.4138888979473,-1777.2000041384424,-259.6281638840261,1145.782134534225
1237665227306697347,188.334072559916,32.7746971534965,0.5541012,0.0001616757,GALAXY,,6479,56364,803,2125.246414026268,-1768.0491218392863,-259.0043629710542,1150.4744078234855
1237665227306631672,188.242292817299,32.7918898332904,0.4648844,6.966978e-05,GALAXY,,6479,56364,805,1827.1744388617744,-1520.1360459944035,-220.20046001372776,989.5779853594581
1237665330390368573,188.056237390629,32.587060616433,0.6538645,9.660963e-05,GALAXY,,6479,56364,807,2439.9861843129092,-2035.579645082039,-288.1197853413989,1314.1290185748044
1237665226769695172,188.054882537468,32.3137251442545,0.5427466,9.53964e-05,GALAXY,,6479,56364,809,2088.198791443041,-1747.3963364467809,-247.28762812346622,1116.2567199948298
1237665330390434176,188.268869034598,32.4839119664898,0.6117288,2.847606e-05,GALAXY,,6479,56364,811,2309.3814004691017,-1927.8089627618629,-280.16725389835074,1240.2827765355432
1237665226769695176,188.05979843026,32.447001345677,0.6044512,3.712039e-05,GALAXY,,6479,56364,813,2286.4822177162414,-1910.4756933943406,-270.53345541025084,1226.7417032064186
1237665329853497777,188.072494382098,32.2117322423511,0.5422397,0.0001069796,GALAXY,,6479,56364,815,2086.538925455508,-1747.8943741699452,-247.9061692892866,1112.228607532819
1237665330390434057,188.216913129994,32.4783906225858,0.3525878,1.022696e-05,GALAXY,STARBURST,6479,56364,816,1428.6035145442268,-1192.789313199509,-172.24299180594895,767.1336310310586
1237665226769695412,188.054827003043,32.2891214183275,0.5903364,0.0001396418,GALAXY,,6479,56364,817,2241.779366542647,-1876.4215429867975,-265.54513211676596,1197.5402724253104
1237665226769760479,188.094791350764,32.3079710675629,0.4591855,0.000120276,GALAXY,,6479,56364,818,1807.5838732993575,-1512.525501265595,-215.123972277371,966.0992410641737
1237665329853563264,188.24248715421,32.2355391021852,0.5864483,0.0001576334,GALAXY,,6479,56364,819,2229.397797746181,-1866.28436013437,-270.3484995504154,1189.1631160207605
1237665226769760923,188.208928291127,32.4040797938065,0.5571038,0.0002871694,GALAXY,,6479,56364,820,2135.000632786853,-1784.0901582949723,-257.3751099371335,1144.1189019765961
1237665330927370625,188.415199286471,32.9324750068791,0.629291,0.0001340264,GALAXY,,6479,56364,821,2364.2252507450307,-1962.958178797539,-290.3965494265852,1285.3116620623127
1237665227843633509,188.495290003046,33.1302436739574,0.4028696,0.0001004892,GALAXY,,6479,56364,822,1610.356837021572,-1333.7652678212107,-199.2204651815246,880.1309897673143
1237665227843633508,188.496405810508,33.1665616315889,0.5263259,0.0001259474,GALAXY,,6479,56364,823,2034.168209817304,-1684.0814572060485,-251.5796583697366,1112.842139218611
1237665331464241299,188.425792851891,33.4679646304153,0.2970658,4.458149e-05,GALAXY,,6479,56364,824,1221.599894332968,-1008.0524950498987,-149.31996293361792,673.6764933760829
1237667444044464335,184.027741021948,28.1901630522692,0.3444235,7.185007e-05,GALAXY,,5971,56064,942,1398.58182615116,-1229.6438971779944,-86.58336837716884,660.6892846820589
1237667323793571880,184.162719452319,28.0466504436888,0.1842929,3.757755e-05,GALAXY,,5971,56064,944,780.4665489011973,-686.995359842091,-50.00039034586312,366.9678057738063
1237665227844157523,189.945326067492,33.1050144655471,0.1326414,1.507811e-05,GALAXY,AGN,2020,53431,121,569.122750878854,-469.5736454396144,-82.33656315185347,310.8407750678896
1237665331464765508,189.881540795106,33.3194077156759,0.1338922,2.310798e-05,GALAXY,,2020,53431,125,574.3094967636403,-472.7857184278584,-82.35736693180584,315.47159402332795
1237665228380962989,189.826952027382,33.481413852864,0.3606411,0.0001036398,GALAXY,,2020,53431,126,1458.0767934156268,-1198.2871544392162,-207.56067258090997,804.3720521008438
1237665227844157608,189.944233661484,33.2049532552078,0.3697213,6.552092e-05,GALAXY,,2020,53431,127,1491.1416425701452,-1228.91899848174,-215.45848462766796,816.6021888161807
1237665331464765442,189.811501032798,33.3576924350222,0.02243289,5.993599e-06,GALAXY,STARBURST,2020,53431,129,98.8744904392468,-81.37740819706707,-14.073142035527033,54.367535975033014
1237665331464765991,189.986428325548,33.4457115866921,0.476791,0.0001235734,GALAXY,,2020,53431,131,1867.8886763651349,-1534.967730192494,-270.28134817144775,1029.4805327889515
1237665228380963014,189.785106154272,33.5483065830938,0.02267003,7.313733e-06,GALAXY,STARFORMING,2020,53431,134,99.91409391935935,-82.05901351592154,-14.15208640733662,55.21650944092396
1237665227844157531,189.972047358213,33.2393814605372,0.1385612,2.345049e-05,GALAXY,,2020,53431,135,593.6405382960324,-489.0125241205483,-85.98013313810713,325.3970753820733
1237665331464765525,189.907125630731,33.3122644442325,0.1341514,1.009536e-05,GALAXY,STARFORMING,2020,53431,136,575.3839063703751,-473.6721202968277,-82.72972311338651,316.0018276483898
1237665228380962960,189.92363888983,33.4888034660788,0.1456228,3.164717e-05,GALAXY,,2020,53431,137,622.7873696375432,-511.6296067102935,-89.51119243388354,343.6378904407729
1237665331464765455,189.815887035629,33.3793771563486,0.04689704,6.450693e-06,GALAXY,STARFORMING,2020,53431,138,205.50018937586813,-169.08995962878504,-29.255194120017197,113.0621377971141
1237667255090086497,186.351068868743,30.7648572686203,0.699526,0.0001790162,GALAXY,,6477,56365,99,2577.7866312171423,-2201.4303602478712,-245.02646491096266,1318.578900390108
1237667212677284487,186.068227168035,30.9683305522388,0.5624516,0.0001340723,GALAXY,,6477,56365,101,2152.3294510963847,-1835.177908586218,-195.09469831344632,1107.5117013304932
1237667212677349685,186.098471531216,30.912655320553,0.5623404,0.0001682349,GALAXY,,6477,56365,103,2151.969695471845,-1835.8369934138716,-196.14484327694637,1105.533040798946
1237667212677349831,186.155342519501,31.0212458460552,0.4844288,0.0001507936,GALAXY,,6477,56365,105,1893.852683007357,-1613.630009892011,-174.02388503933946,976.0081267827068
1237667255626891588,186.204302394449,31.0779475532212,0.6747869,0.0002073802,GALAXY,,6477,56365,107,2503.60294954961,-2131.691181459915,-231.73773029037943,1292.3691656177048
1237667212677284373,186.031283576043,30.9826512105639,0.5641129,0.0001438251,GALAXY,,6477,56365,109,2157.701216405982,-1839.6078292490663,-194.36615674230933,1110.7382099120462
1237667255626891483,186.281064227281,31.1832998077476,0.677046,7.489092e-05,GALAXY,,6477,56365,111,2510.423624079015,-2134.8132890640504,-234.9714701514442,1299.8412985377931
1237665328779100988,186.29848909674,31.3446674256713,0.6415183,0.0001598784,GALAXY,,6477,56365,113,2402.064174631381,-2039.1083392838061,-225.06522948275972,1249.5179559288651
1237667255626826577,186.099998308633,31.1279039149931,0.7377637,0.0001772482,GALAXY,,6477,56365,115,2690.2740458571625,-2289.876844399829,-244.717170654396,1390.7379284685712
1237667255626891453,186.167820260663,31.2187036139882,0.3517951,6.295792e-05,GALAXY,,6477,56365,116,1425.6948851671407,-1212.1896375708943,-130.9971258143691,738.9465076619989
1237667212677284453,186.060333032393,31.0191186246539,0.4458684,9.476527e-05,GALAXY,,6477,56365,117,1761.5429006319691,-1501.1972205052564,-159.38060179303014,907.765454115916
1237665328779100666,186.275127769668,31.334596426567,0.3731491,0.0001048197,GALAXY,,6477,56365,118,1503.5778772389613,-1276.578764635562,-140.37471436959663,781.9130579352267
1237665328779035261,186.095417529309,31.3461109787992,0.6186246,0.0001510725,GALAXY,,6477,56365,119,2330.985812256535,-1979.5013135055945,-211.3875377479832,1212.5942089816074
1237667255626826023,186.062100677359,31.1757351869727,0.370172,7.992359e-05,GALAXY,,6477,56365,120,1492.778238386083,-1270.0544704888246,-134.8800326043829,772.7586219480502
1237667254553083975,185.971636545829,30.225397013814,0.08070619,6.307129e-06,GALAXY,STARBURST,6477,56365,123,350.7654749614717,-301.4348663446229,-31.531219508250217,176.57639132417648
1237667212140413664,186.07057093071,30.5667207120851,0.5274792,0.0001042666,GALAXY,,6477,56365,127,2037.9806050536185,-1744.9377239835017,-185.573601088862,1036.3974742215948
1237667212140413520,186.006488352333,30.5212131540629,0.4928652,0.0001735288,GALAXY,,6477,56365,131,1922.392868915869,-1646.9368919528308,-173.28860935631837,976.3013234912098
1237667212140413747,185.913867466661,30.5236181614651,0.6736099,0.0001882958,GALAXY,,6477,56365,133,2500.0456322241303,-2142.1273926941603,-221.89134735935764,1269.7569163581343
1237667212140348249,185.908841747273,30.4305318270635,0.6489285,0.0001372851,GALAXY,,6477,56365,134,2424.8592044002303,-2079.711388682196,-215.24163405945197,1228.1749630722438
1237667212140348233,185.902495648369,30.617370630133,0.5419117,0.0001203581,GALAXY,,6477,56365,137,2085.4646032241853,-1785.2100763526887,-184.56210501548068,1062.1320181512706
1237667212140348234,185.903018124906,30.5928333393113,0.5148475,0.0001243022,GALAXY,,6477,56365,139,1996.079271150717,-1709.1252799068518,-176.71190869987254,1015.8721059388092
1237667255089889968,185.909061619087,30.7706670356339,0.6569948,0.0001562581,GALAXY,,6477,56365,140,2449.555835311125,-2093.5288003321684,-216.67979967462648,1253.2002301705418
1237667255626826131,185.993584051959,31.0856510418259,0.5058958,0.0001717481,GALAXY,,6477,56365,141,1966.1905648162162,-1674.6340091312225,-175.8215330037302,1015.181294728
1237667212677284198,185.958683996899,30.9738170435251,0.5611401,0.0001845139,GALAXY,,6477,56365,143,2148.0849224839226,-1831.8224590789714,-191.19687982566793,1105.5039872210134
1237667212677284273,185.999624716636,30.983147165881,0.5615515,0.0001540462,GALAXY,,6477,56365,145,2149.416738380838,-1832.6418483267585,-192.6062837127716,1106.4894895422906
1237667255626760799,185.962816412652,31.0860073163905,0.5059932,0.0001641437,GALAXY,,6477,56365,147,1966.516643611665,-1674.9996455782791,-174.95058864718732,1015.36012746529
1237667212677284234,185.981571767714,31.0030677357632,0.5034953,0.0001076738,GALAXY,,6477,56365,149,1958.1480259748714,-1669.2683123104036,-174.90436442966947,1008.6106565216902
1237667212677284316,186.011098773897,30.9562414342815,0.5444377,0.000141402,GALAXY,,6477,56365,151,2093.732680750737,-1785.6298994475937,-188.0269878681961,1076.9810826916398
1237667255626761010,185.920220695657,31.1975131100642,0.7338678,0.0001490463,GALAXY,,6477,56365,153,2678.932333238642,-2279.3013162246643,-236.3559039658018,1387.6598439777874
1237667212677219019,185.895375659521,30.9546204070064,0.5447234,0.0001151302,GALAXY,,6477,56365,155,2094.6670336779935,-1786.8333726052197,-184.50551257253093,1077.4108762918484
1237665328778969259,185.984815187007,31.3459420680804,0.3563377,6.361795e-05,GALAXY,,6477,56365,156,1442.3446195735141,-1225.1088878812418,-128.43587069498656,750.313562163095
1237667255626760718,185.91930005735,31.068915892211,0.5040731,0.0001606545,GALAXY,,6477,56365,157,1960.0849301976352,-1669.9535397366355,-173.14146110715578,1011.5385030509857
1237667212677218531,185.912891279932,31.0344421292015,0.1410111,3.100352e-05,GALAXY,,6477,56365,159,603.7648461041309,-514.5880368018446,-53.294519681517144,311.2729283819662
1237665328778969325,185.948301825224,31.3484567369928,0.135978,1.818831e-05,GALAXY,STARFORMING,6477,56365,160,582.9511949336962,-495.1709565697074,-51.592877314811474,303.2754432110256
1237667211603476649,185.753893979914,30.2071526161881,0.3049549,4.873421e-05,GALAXY,,6477,56365,164,1251.4198741100638,-1076.043198028997,-108.42572547769952,629.6241730967857
1237667212140348350,185.821323950384,30.4915598864625,0.6713255,0.0001780355,GALAXY,,6477,56365,165,2493.134073763976,-2137.2644495450927,-217.8990758831176,1265.044732490893
1237667254553018639,185.808738133043,30.2835390386302,0.5295287,0.0001048159,GALAXY,,6477,56365,167,2044.7489456129454,-1756.6569684869937,-178.7053825997809,1031.1250806188368
1237667212140348180,185.881576833489,30.4896462570367,0.4223801,7.07965e-05,GALAXY,,6477,56365,170,1679.4373608826609,-1439.5878536739328,-148.29911314210653,852.117382597175
1237667212140347850,185.759902731345,30.4970299958767,0.5439056,0.0001573045,GALAXY,,6477,56365,173,2091.9920697594844,-1793.4755358366745,-180.90661458651047,1061.672792856053
1237667211603411091,185.624342661444,30.0325224891427,0.2852051,1.709084e-05,GALAXY,STARFORMING,6477,56365,174,1176.5128634443515,-1013.652474726978,-99.82431260124139,588.834683882998
1237667212140282294,185.623672255886,30.563590309117,0.5433174,0.0001159737,GALAXY,,6477,56365,175,2090.067289812753,-1791.0226019714025,-176.35842271989617,1062.7873832091555
1237667212140282264,185.613803980295,30.6113813643587,0.660028,9.76343e-05,GALAXY,,6477,56365,177,2458.81125314136,-2106.0041458114383,-207.007790920944,1252.0571436231053
1237667255089758346,185.616721511246,30.7262286446235,0.1548428,3.249246e-05,GALAXY,BROADLINE,6477,56365,179,660.6792249491904,-565.2053517518239,-55.58541249707683,337.5651204554312
1237667255626760561,185.829100994424,31.1059318033828,0.1417705,1.671507e-05,GALAXY,STARFORMING,6477,56365,183,606.9004396707243,-516.9495041378281,-52.77510139645715,313.53810377172005
1237667212677218375,185.836260937813,31.0309108463769,0.351057,6.947318e-05,GALAXY,,6477,56365,184,1422.9853843615572,-1213.0205829148988,-123.98979601197982,733.5495893368868
1237667255626695005,185.740512043826,31.1414736427648,0.6777924,0.0001865856,GALAXY,,6477,56365,185,2512.6750938293876,-2139.795982374001,-215.10819692617764,1299.4374723632425
1237667255626695455,185.776041261598,31.1521991989974,0.6211304,0.0001396823,GALAXY,,6477,56365,187,2338.8139905522125,-1991.3858911627206,-201.43633063070686,1209.8993840740886
1237667255089758641,185.548962719521,30.7920207108678,0.6559443,0.0002606643,GALAXY,,6477,56365,188,2446.3463819479884,-2091.6401421324676,-203.20619307824765,1252.3415585952298
1237667255626629680,185.601466564315,31.1462161873013,0.6389319,0.0001974446,GALAXY,,6477,56365,191,2394.083716873294,-2039.192860479338,-199.9973060238853,1238.2771897887533
1237667255626629194,185.589310413674,31.1271062274216,0.04283115,1.461071e-05,GALAXY,STARFORMING,6477,56365,192,187.8667217591069,-160.0535677529022,-15.663242047738416,97.11551597265388
1237667255626694923,185.667118380652,31.0509921684308,0.4798824,0.0001069056,GALAXY,,6477,56365,195,1878.4120017972648,-1601.3863214135467,-158.91147791079814,968.8862886189494
1237667255626694935,185.707608410127,31.1867770802373,0.2563235,4.085542e-05,GALAXY,,6477,56365,197,1065.43959219192,-906.9475892292255,-90.64704080142664,551.7161489346902
1237667255626629665,185.595538534282,31.2324444287342,0.4930666,0.000197575,GALAXY,,6477,56365,199,1923.072427985051,-1636.5276512734208,-160.33428309452034,997.1347589761306
1237667211603345995,185.5174878156,30.1578485541275,0.6451706,0.0001360638,GALAXY,,6477,56365,201,2413.312126159546,-2076.989675120137,-200.63119407964575,1212.4093498794998
1237667254552887550,185.456463456422,30.2896502287829,0.3596524,7.435567e-05,GALAXY,,6477,56365,203,1454.465861747258,-1250.2210248633244,-119.4238666066781,733.5913522272486
1237667212140217003,185.556887993635,30.5008885049173,0.5182648,0.0001663576,GALAXY,,6477,56365,205,2007.4466280584984,-1721.5302978596892,-167.48980485441774,1018.8829978581417
1237667212140216840,185.478951468193,30.4461871050731,0.6613433,0.0001407292,GALAXY,,6477,56365,207,2462.8194095357753,-2113.5098547503435,-202.72424915344135,1247.9817373120895
1237667254552887726,185.556866547091,30.3820816473477,0.5448163,0.0001993686,GALAXY,,6477,56365,209,2094.9708188271325,-1798.779285726724,-175.00477443152656,1059.560825013766
1237667212140216784,185.453386931929,30.5039901832707,0.328357,0.0001182566,GALAXY,,6477,56365,217,1339.0830098850706,-1148.523603409313,-109.64727194244412,679.7163493179544
1237667212677088023,185.526654617136,30.8839018996279,0.7267979,0.0001835053,GALAXY,,6477,56365,221,2658.281830184522,-2270.7569081630395,-219.71524423784112,1364.496450771679
1237667212677087881,185.537874278533,30.9090240320855,0.6324253,0.000124531,GALAXY,,6477,56365,223,2373.9516141593244,-2027.3059619952512,-196.55998454018538,1219.442895467325
1237667255089693169,185.376896096285,30.8035983066432,0.5397577,0.0001346632,GALAXY,,6477,56365,224,2078.4041368855537,-1777.3437877921956,-167.28538234016477,1064.3441253066505
1237667212677087674,185.455097986282,31.0281984680057,0.6216812,0.0001331855,GALAXY,,6477,56365,225,2340.5331018128977,-1996.5514130089841,-190.66697373022146,1206.4508945756113
1237665330927436085,188.547654254748,32.9817090576984,0.5532175,9.458874e-05,GALAXY,,6479,56364,878,2122.372245218731,-1760.565083962683,-264.61541090465397,1155.3584797447197
1237665227843633327,188.553805680339,33.2077072380432,0.5236645,0.0001295696,GALAXY,,6479,56364,879,2025.360406912658,-1675.750435847436,-252.05163014869424,1109.2408351597599
1237665330927370783,188.498891305763,33.0208757183052,0.4964707,9.341798e-05,GALAXY,,6479,56364,880,1934.5459726851275,-1604.2504520533066,-239.72510037407656,1054.2203203171746
1237665330390565251,188.633061416639,32.6258337551319,0.6033608,0.0001303459,GALAXY,,6479,56364,881,2283.042494057331,-1901.0143655482964,-288.62352318608606,1230.9036816559524
1237665227306762857,188.629025114716,32.8078252214671,0.4977913,8.994198e-05,GALAXY,,6479,56364,883,1938.9907212642313,-1611.2599053807949,-244.5151215310414,1050.589781886211
1237665330390499925,188.519329838385,32.4855646447229,0.5139137,0.0001058459,GALAXY,,6479,56364,884,1992.9689738262773,-1662.5731107606575,-249.04667438600518,1070.397933474774
1237665227306762807,188.606080359064,32.8096105289532,0.4984399,0.0001370019,GALAXY,,6479,56364,885,1941.1724193611212,-1613.1383452060154,-244.13934563568807,1051.8227135914517
1237665329853825388,188.899390718196,32.1975323103938,0.7240084,0.0001507251,GALAXY,,10249,58229,245,2650.109532652236,-2215.568296506159,-346.92459837657134,1412.0839145080238
1237665329853825782,188.872722508186,32.1741466812402,0.9275364,0.0002964717,GALAXY,,10249,58229,247,3211.642085414818,-2685.9110599379783,-419.2924741648051,1710.1814184522193
1237665226770023003,188.847373905327,32.3501561167083,0.8163713,0.0001568291,GALAXY,,10249,58229,251,2913.486356655024,-2432.0094492337707,-378.55426980183034,1558.9834681828477
1237665330390631362,188.857628904141,32.5305041997795,0.915912,0.0004031171,GALAXY,,10249,58229,257,3181.384097301489,-2650.253296510818,-413.01085934440056,1710.7846939226315
1237665330390631149,188.755865657136,32.4989816364581,0.7050644,0.0002687952,GALAXY,,10249,58229,259,2594.2418625909913,-2162.487229200477,-333.06525149040635,1393.846248125686
1237665227307025191,189.276584536935,32.7380992418882,0.6947932,0.0002308335,GALAXY,,10249,58229,263,2563.6809293661313,-2128.241032758528,-347.6198076997659,1386.4380560895186
1237665227307025134,189.186231798411,32.7686492212292,0.5018462,0.0003300863,GALAXY,,10249,58467,263,1952.6161835896855,-1620.8247728287076,-262.1166436493184,1056.8499805190581
1237665227307090603,189.40337848653,32.8423620876825,0.7157766,0.0001793552,GALAXY,,10249,58229,265,2625.9121991538705,-2176.5560028209593,-360.4583705426663,1424.1097595883853
1237665330390696105,188.963701047408,32.6360058669842,0.3607917,4.209084e-05,GALAXY,STARBURST,10249,58467,266,1458.6266311366876,-1213.3281240323174,-191.38440446663589,786.6374782708558
1237665227843961591,189.47980187727,33.096490010823,0.8186329,0.0001351595,GALAXY,,10249,58229,269,2919.752651861825,-2412.625469071405,-402.86076727004377,1594.3328059839748
1237665330927697971,189.282709873619,33.0109804189166,0.4470738,0.0004338096,GALAXY,,10249,58229,273,1765.7254539247922,-1461.2873358992917,-238.84220332364995,961.9667886625651
1237665227307025154,189.227227685453,32.8113915753269,0.7549145,0.0002197301,GALAXY,,10249,58229,281,2739.885602268626,-2272.9638715720166,-369.2483780852639,1484.6763914498881
1237665227306565765,187.948296264066,32.7792544471489,0.3241169,8.009178e-05,GALAXY,,1971,53472,470,1323.2877715500997,-1101.8827999806351,-153.84567732738196,716.4330596842551
1237665330390303036,187.841316650391,32.5410706977335,0.4531565,0.0001393675,GALAXY,,1971,53472,472,1786.7854630828838,-1492.1869532364176,-205.50051951157562,961.1190998808654
1237665226769629314,187.902589405175,32.4168769077609,0.129258,1.071849e-05,GALAXY,STARFORMING,1971,53472,473,555.0755958847313,-464.1282277143532,-64.42449334078624,297.5624136938434
1237665226769563748,187.733306799537,32.371539328334,0.06914759,3.374491e-05,GALAXY,,1971,53472,476,301.37711155347085,-252.22627895048313,-34.25164546128257,161.3595127604842
1237665330390237289,187.733013061751,32.6648048242816,0.06812371,1.565898e-05,GALAXY,,1971,53472,477,296.9884145563702,-247.74376243322155,-33.641638333453706,160.29156785800987
1237665330390302793,187.862148861643,32.6001063263544,0.1616218,3.550089e-05,GALAXY,,1971,53472,478,688.4207183157699,-574.509389697648,-79.33295674425739,370.90204708231335
1237665330390302766,187.979733599607,32.5445304978814,0.06536951,1.202177e-05,GALAXY,STARFORMING,1971,53472,479,285.1718588842711,-238.06468570725545,-33.371943521901976,153.40960825250582
1237665330390499424,188.351023948091,32.6364841281856,0.09561302,1.501438e-05,GALAXY,STARFORMING,1971,53472,481,414.0366346032326,-344.96710036344155,-50.639041885654606,223.29290606132767
1237665330927239190,188.16242568458,32.8816533488685,0.03056827,6.847681e-06,GALAXY,STARFORMING,1971,53472,482,134.47198389248334,-111.78471329178842,-16.03360013602263,73.00558877874417
1237665330927304726,188.229062263992,32.9112603676066,0.03047546,8.383751e-06,GALAXY,STARFORMING,1971,53472,484,134.06666458362503,-111.39187141513845,-16.10949292601533,72.8437078468562
1237665330390368306,188.012022343657,32.5538910078581,0.1595334,3.292219e-05,GALAXY,,1971,53472,485,679.8851301680431,-567.4716740721,-79.87437049653917,365.841187248247
1237665330390368331,188.127709083565,32.6263212629503,0.1173783,7.377945e-06,GALAXY,STARBURST,1971,53472,486,505.55648651997694,-421.5052891307094,-60.19707562961977,272.57469505238845
